player_id,game_type,game_level,play_time,last_interaction
6427042,knowledge,0,1396,4838
6427042,people,1,1370,6763
6427042,refusal,0,973,8121
6427042,priority,1,479,9223
6427042,priority,2,225,9448
6427042,priority,4,244,9692
6427042,refusal,1,351,10280
6427042,refusal,4,218,10498
6427042,people,8,647,12111
6427042,knowledge,2,958,13702
6427042,knowledge,1,1120,14219
6427042,people,3,570,15721
6427042,refusal,5,213,16094
6427042,refusal,6,209,16303
6427042,people,2,746,16527
6427042,priority,9,562,17464
6427042,priority,8,657,17824
6427042,knowledge,8,573,19680
6427042,refusal,3,164,23529
6427042,people,5,253,25860
6427042,refusal,2,395,27471
6427042,refusal,7,157,28056
6427042,knowledge,7,329,29165
6427042,priority,3,326,29637
6427042,priority,6,193,31685
6427042,priority,5,135,31832
6427042,people,6,434,32050
6427042,people,7,660,32455
6427042,priority,7,129,33204
6427042,people,9,838,33390
6427042,knowledge,5,820,34353
6427042,knowledge,3,1128,35773
6427042,knowledge,6,1747,36370
6427042,refusal,9,364,36861
6427042,people,4,450,38705
6427042,refusal,8,232,39028
6427042,knowledge,9,963,40476
6427042,knowledge,4,2340,41009
6427043,priority,0,179,1795
6427043,knowledge,0,1581,3512
6427043,people,0,565,3697
6427043,refusal,0,707,6343
6427043,priority,1,110,6594
6427043,knowledge,1,449,7248
6427043,knowledge,2,734,9823
6427043,refusal,3,179,11061
6427043,refusal,4,522,11879
6427043,refusal,1,614,12386
6427043,people,5,318,13041
6427043,priority,2,226,13471
6427043,priority,3,174,14386
6427043,people,3,306,15172
6427043,knowledge,3,728,15908
6427043,knowledge,5,461,16630
6427043,refusal,2,322,17638
6427043,knowledge,6,439,18489
6427043,priority,4,169,18781
6427043,people,8,388,19320
6427043,knowledge,7,174,19854
6427043,refusal,6,505,20853
6427043,refusal,5,681,21442
6427043,priority,5,208,21857
6427043,refusal,7,143,22391
6427043,knowledge,8,363,22921
6427043,people,6,315,23424
6427043,people,7,453,23853
6427043,knowledge,4,878,25645
6427043,people,9,942,26513
6427043,priority,6,248,26783
6427043,people,1,1307,27459
6427043,people,2,1040,28100
6427043,priority,7,301,28552
6429001,priority,0,292,995
6429001,people,0,419,1746
6429001,knowledge,0,2384,8099
6429001,people,1,357,8570
6429001,refusal,0,676,10280
6429001,priority,1,96,10599
6429001,priority,2,246,10845
6429001,refusal,1,452,11427
6429001,knowledge,1,158,11885
6429001,refusal,4,267,12166
6429002,people,0,282,1177
6429002,knowledge,0,1914,5227
6429002,people,1,323,5734
6429002,refusal,0,446,6499
6429002,priority,4,216,8838
6429002,priority,0,1399,9161
6429002,priority,1,261,9443
6429002,knowledge,2,255,10410
6429002,refusal,1,234,11422
6429002,refusal,4,565,11601
6429002,people,2,230,11876
6429002,knowledge,1,160,12359
6429003,people,0,583,1836
6429003,priority,0,420,2441
6429003,knowledge,0,1439,4461
6429003,people,1,180,4750
6429003,refusal,0,574,6091
6429003,priority,1,682,6865
6429003,knowledge,2,126,7152
6429003,knowledge,1,185,7379
6429003,refusal,6,146,13168
6429003,people,3,250,13908
6429003,people,5,172,14415
6429003,people,8,556,14651
6429003,priority,3,326,15031
6429003,priority,4,113,15144
6429003,priority,5,148,15292
6429003,priority,8,123,15415
6429003,knowledge,3,380,16079
6429003,knowledge,5,246,16325
6429003,knowledge,7,226,16598
6429003,refusal,2,242,17958
6429003,people,2,159,18170
6429003,knowledge,8,323,18948
6429003,refusal,3,125,19160
6429003,refusal,1,93,19619
6429003,refusal,4,80,20040
6429003,refusal,5,1496,21852
6429003,refusal,7,336,22530
6429003,knowledge,6,313,22910
6429003,knowledge,4,275,23942
6429003,people,9,491,24696
6429003,people,6,324,25257
6429003,knowledge,9,392,25468
6429003,priority,6,220,25742
6430001,people,0,207,1024
6430001,priority,0,708,1962
6430001,knowledge,0,527,2554
6430001,refusal,0,396,3895
6430001,priority,1,770,5215
6430001,priority,4,238,5908
6430001,refusal,1,198,7005
6430001,refusal,4,185,7190
6430001,knowledge,1,344,8774
6430001,refusal,6,112,9237
6430001,knowledge,6,267,10295
6430001,knowledge,8,293,10588
6430001,refusal,5,246,10947
6430001,people,3,328,11387
6430001,knowledge,9,293,12617
6430001,priority,5,271,13956
6430001,priority,8,446,14402
6430001,people,7,161,15332
6430001,refusal,2,260,16019
6430001,refusal,3,99,16118
6430001,people,5,166,17268
6430001,priority,3,278,18466
6430001,priority,9,208,19005
6430001,refusal,7,100,21014
6430001,people,6,302,22699
6430001,people,1,998,22809
6430001,refusal,9,92,23199
6430001,priority,6,218,23426
6430001,priority,7,531,24081
6430001,knowledge,4,350,24692
6430001,people,2,1535,25089
6430001,people,8,949,25934
6430001,knowledge,7,271,26393
6430001,people,9,959,26946
6430001,people,4,335,27955
6430001,knowledge,5,657,28406
6430001,knowledge,3,421,28627
6430001,priority,2,628,28874
6430001,knowledge,2,774,29157
6430002,priority,0,785,2421
6430002,knowledge,0,1961,4529
6430002,people,0,533,4801
6430002,priority,1,128,7418
6430002,knowledge,1,294,8118
6430002,refusal,1,340,8615
6430002,people,8,938,10555
6430002,refusal,4,170,11010
6430002,priority,4,156,11231
6430002,knowledge,2,279,11593
6430002,knowledge,8,182,12001
6430002,people,3,424,13026
6430002,priority,2,189,14120
6430002,priority,8,120,14423
6430002,people,1,820,14721
6430002,people,2,638,15320
6430002,refusal,5,154,15663
6430002,refusal,6,128,15791
6430002,refusal,0,992,16630
6430002,refusal,2,311,18987
6430002,people,5,347,19736
6430002,refusal,7,111,20812
6430002,knowledge,7,180,21068
6430002,priority,5,494,21811
6430002,people,7,169,22381
6430002,priority,6,236,22834
6430002,priority,7,207,23597
6430002,knowledge,4,231,23915
6430002,knowledge,6,639,25352
6430002,knowledge,3,696,25443
6430002,people,9,1094,26833
6430002,refusal,8,112,27349
6430002,people,4,265,27873
6430002,priority,3,557,28453
6430002,knowledge,5,633,28842
6430002,knowledge,9,757,28999
6430002,people,6,1762,30149
6430002,refusal,9,206,30392
6430003,refusal,0,69,1111
6430003,priority,2,103,1508
6430003,priority,4,164,1672
6430003,priority,0,85,1783
6430003,refusal,4,75,2277
6430003,refusal,3,60,7410
6430003,refusal,1,89,7991
6430003,people,7,406,9750
6430003,refusal,2,150,12022
6430003,priority,5,95,12255
6430003,refusal,5,262,13915
6430003,refusal,6,281,14141
6430003,priority,7,188,14324
6430003,refusal,7,83,14764
6430003,knowledge,7,219,15099
6430003,priority,6,158,16471
6430003,knowledge,5,408,17026
6430003,people,6,1084,17735
6430003,priority,8,181,18876
6430003,refusal,9,91,19206
6430003,people,1,457,19340
6430003,people,2,319,19454
6430003,people,3,210,19647
6430003,people,8,285,19838
6430003,people,9,700,20018
6430003,priority,9,385,20252
6430003,priority,3,410,20439
6430003,knowledge,8,395,21548
6430003,knowledge,9,401,21774
6430003,knowledge,3,611,22449
6430003,people,4,501,23461
6430003,knowledge,4,648,23694
6430003,knowledge,6,271,23853
6430003,knowledge,1,325,24240
6430003,knowledge,2,745,24362
6430003,refusal,8,78,24764
6430004,people,0,822,5475
6430004,priority,0,306,5813
6430004,priority,4,272,13734
6430004,people,1,1617,16364
6430004,refusal,0,3363,19671
6430004,knowledge,4,71,21241
6430004,people,2,257,22280
6430004,priority,1,130,22824
6430004,knowledge,0,3585,26257
6430004,priority,2,667,27328
6430004,refusal,4,1067,29612
6430004,knowledge,2,664,29703
6430004,people,8,1161,30355
6430004,refusal,1,1279,30842
6430006,priority,0,298,2558
6430006,knowledge,0,2041,5068
6430006,people,0,1515,5483
6430006,people,1,794,6639
6430006,refusal,0,361,7673
6430006,priority,1,213,8597
6430006,knowledge,2,421,9377
6430006,knowledge,1,1360,12763
6430006,priority,2,254,14461
6430006,people,2,852,15123
6430006,people,7,563,15326
6430006,people,3,551,17570
6430006,knowledge,3,581,18392
6430006,knowledge,6,523,18925
6430006,priority,3,300,19293
6430006,priority,8,186,19490
6430006,people,8,267,20074
6430006,refusal,6,174,20954
6430006,knowledge,7,483,23294
6430006,knowledge,5,422,23946
6430006,refusal,5,729,24697
6430006,refusal,1,597,25053
6430006,refusal,3,998,25587
6430006,refusal,4,879,26423
6430006,refusal,2,721,26960
6430007,people,0,290,1502
6430007,priority,0,726,2444
6430007,knowledge,0,3605,6734
6430007,refusal,0,3821,12118
6430007,knowledge,2,962,13901
6430007,priority,4,473,14498
6430007,priority,1,136,14651
6430007,refusal,1,757,17682
6430007,knowledge,1,265,18093
6430007,people,8,1172,19608
6430007,people,1,422,19763
6430007,knowledge,7,389,22869
6430007,knowledge,3,325,23194
6430007,priority,3,296,23876
6430007,people,7,863,24493
6430007,priority,2,142,24677
6430007,refusal,3,308,25532
6430007,refusal,4,1369,25696
6430007,people,5,149,25907
6430007,priority,5,63,25986
6430007,people,2,977,26158
6430008,people,0,208,1150
6430008,priority,0,991,2966
6430008,knowledge,0,874,4195
6430009,priority,0,416,1985
6430009,people,0,466,2797
6430009,knowledge,0,858,3972
6430009,people,1,332,4497
6430009,knowledge,1,102,5842
6430009,priority,1,437,6415
6430009,knowledge,2,430,8343
6430009,refusal,4,384,8623
6430009,people,7,290,9111
6430009,refusal,1,546,11430
6430009,refusal,0,643,11868
6430009,refusal,3,453,12142
6430009,people,2,265,12778
6430009,priority,3,318,13431
6430009,priority,2,574,14572
6430009,priority,5,186,14777
6430009,people,3,306,15325
6430009,knowledge,8,475,16056
6430009,knowledge,5,1223,17294
6430009,knowledge,6,147,17441
6430009,knowledge,9,225,17666
6430009,refusal,6,137,17920
6430009,refusal,2,141,18061
6486001,priority,0,709,2378
6486001,people,0,448,3885
6486001,knowledge,0,768,4505
6486001,people,1,238,4907
6486001,priority,1,68,5803
6486001,priority,2,149,5952
6486001,priority,4,116,6068
6486001,refusal,1,516,8996
6486001,refusal,0,342,9486
6486001,refusal,3,310,9820
6486001,refusal,4,730,9948
6486001,priority,9,201,11031
6486001,people,7,318,11445
6486001,people,5,105,11561
6486001,people,2,307,11894
6486001,people,3,211,12105
6486001,priority,5,219,14559
6486001,knowledge,7,280,15351
6486001,refusal,6,102,16726
6486001,refusal,2,395,16915
6486001,refusal,5,244,17152
6486001,refusal,7,77,17404
6486001,people,6,265,18132
6486001,priority,6,258,18431
6486001,priority,8,157,19153
6486001,priority,7,586,19797
6486001,people,9,317,19986
6486001,knowledge,8,579,20682
6486001,knowledge,3,352,20880
6486001,knowledge,6,370,21076
6486001,knowledge,2,692,22934
6486001,refusal,8,114,23467
6486001,knowledge,1,1058,23898
6486001,knowledge,9,1624,24380
6486001,knowledge,4,418,24573
6486001,people,8,1099,25315
6486001,priority,3,899,25858
6486001,people,4,866,26576
6486001,refusal,9,206,26757
6486001,knowledge,5,495,27044
6486002,people,0,461,1356
6486002,priority,0,1461,4680
6486002,knowledge,0,1320,5565
6486002,people,1,367,6044
6486002,refusal,0,316,6843
6486002,priority,1,125,7661
6486002,priority,2,320,7981
6486002,knowledge,1,378,8810
6486002,knowledge,2,974,9784
6486002,refusal,1,472,10617
6486002,refusal,4,200,10817
6486002,refusal,3,175,11600
6486002,people,5,211,13091
6486002,priority,3,251,13868
6486002,priority,4,261,14031
6486002,priority,5,168,14199
6486002,priority,8,229,14428
6486002,knowledge,3,329,14974
6486002,refusal,2,133,15351
6486002,refusal,5,161,15547
6486002,people,3,287,16488
6486002,knowledge,5,355,16943
6486002,refusal,6,153,17555
6486002,people,8,556,18567
6486002,knowledge,6,250,18839
6486002,knowledge,7,238,19077
6486002,people,7,373,19961
6486002,knowledge,8,302,20291
6486002,people,2,520,20460
6486002,people,6,346,20578
6486002,refusal,7,109,20983
6486002,people,9,498,21959
6486002,knowledge,9,317,22302
6486002,priority,7,356,22910
6486002,priority,6,288,23347
6486002,priority,9,415,23613
6486002,refusal,8,92,24657
6486002,refusal,9,132,25658
6486002,people,4,610,26075
6486002,knowledge,4,560,26569
6486003,people,0,414,1239
6486003,priority,0,619,2259
6486003,knowledge,0,640,3190
6486003,refusal,0,163,3576
6486003,knowledge,1,596,5982
6486003,priority,1,505,6546
6486003,refusal,1,510,8322
6486003,priority,2,564,10282
6486003,refusal,4,341,12738
6486003,refusal,6,158,13455
6486003,refusal,5,131,13586
6486003,priority,8,236,14031
6486003,priority,9,287,14328
6486003,knowledge,8,115,14825
6486003,knowledge,9,252,18661
6486003,priority,5,178,20241
6486003,priority,3,256,20505
6486003,refusal,2,184,21537
6486003,people,3,968,23458
6486003,refusal,3,93,23562
6486003,refusal,7,106,24731
6486003,knowledge,5,430,25454
6486003,people,1,1039,27077
6486003,people,2,1394,27590
6486003,people,5,1102,27795
6486003,priority,6,147,28482
6486003,priority,4,424,29089
6486003,priority,7,235,30382
6486003,refusal,9,218,31399
6486003,knowledge,3,223,31632
6486003,knowledge,4,351,32005
6486003,people,9,796,32570
6486003,people,8,1407,32881
6486003,people,7,1517,33246
6486003,people,4,311,35021
6486003,knowledge,6,860,35514
6486003,knowledge,7,499,36006
6486003,knowledge,2,1768,36210
6486003,people,6,1655,36910
6486003,refusal,8,145,37127
6486004,priority,0,658,5184
6486004,knowledge,0,1337,5434
6486004,people,1,348,5851
6486004,priority,1,124,7570
6486004,refusal,1,521,8682
6486004,refusal,4,154,9183
6486004,knowledge,2,283,9619
6486004,refusal,3,338,10670
6486004,refusal,0,666,10844
6486004,people,5,187,11720
6486004,priority,2,231,12052
6486004,priority,4,146,12651
6486004,knowledge,3,316,13329
6486004,refusal,6,114,14016
6486004,knowledge,7,151,15696
6486004,refusal,5,98,15924
6486004,knowledge,1,246,16812
6486004,knowledge,6,437,16980
6486004,people,2,422,17141
6486004,priority,9,219,18353
6486004,priority,5,501,18492
6486004,people,3,599,19292
6486004,people,8,697,19531
6486004,priority,8,1342,21612
6486004,knowledge,9,560,23730
6486004,knowledge,8,710,24739
6486004,refusal,2,388,25472
6486004,refusal,7,205,26196
6486004,people,9,270,27189
6486004,priority,7,146,27830
6486004,refusal,8,103,28464
6486004,knowledge,5,454,29127
6486004,knowledge,4,566,29472
6486004,priority,3,920,30340
6486004,people,4,297,30719
6486004,priority,6,823,30877
6486004,refusal,9,159,31205
6486004,people,7,562,32224
6486004,people,0,440,33452
6486004,people,6,2431,34357
6486005,priority,0,464,4104
6486005,people,0,652,4572
6486005,knowledge,0,1073,5706
6486005,priority,1,147,7447
6486005,priority,2,221,7668
6486005,priority,4,139,7807
6486005,knowledge,1,351,8391
6486005,knowledge,2,546,9007
6486005,refusal,1,191,9347
6486005,refusal,4,129,9476
6486005,people,2,163,10489
6486005,people,8,335,10825
6486005,priority,3,199,11574
6486005,refusal,0,443,12425
6486005,refusal,3,277,12557
6486005,refusal,2,107,13400
6486005,refusal,5,102,13502
6486005,refusal,6,188,13690
6486005,knowledge,5,255,14830
6486005,people,5,199,15607
6486005,priority,5,140,17093
6486005,priority,7,146,17239
6486005,refusal,7,98,17926
6486005,knowledge,7,180,18249
6486005,knowledge,6,485,18669
6486005,people,1,417,19151
6486005,refusal,9,208,20675
6486005,knowledge,4,257,20955
6486005,people,3,390,21487
6486005,people,7,354,21701
6486005,priority,6,139,22041
6486005,priority,8,273,22154
6486005,priority,9,161,22315
6486005,people,6,895,22638
6486005,knowledge,9,356,23026
6486005,people,9,649,24249
6486005,knowledge,3,680,24856
6486005,refusal,8,105,24994
6486005,people,4,1004,26132
6486005,knowledge,8,632,26417
6486006,people,0,432,1436
6486006,knowledge,0,1268,5203
6486006,priority,0,1192,5782
6486006,people,1,239,6489
6486006,refusal,0,255,7140
6486006,priority,1,332,8325
6486006,priority,2,341,8666
6486006,priority,4,210,8876
6486006,refusal,4,308,9777
6486006,refusal,1,650,11296
6486006,knowledge,1,339,12011
6486006,knowledge,2,623,13231
6486006,refusal,3,416,15316
6486006,people,7,282,16716
6486006,people,8,445,17161
6486006,refusal,2,194,18438
6486006,refusal,5,159,18597
6486006,knowledge,3,492,19354
6486006,knowledge,5,383,19737
6486006,knowledge,6,562,20299
6486006,priority,3,402,22225
6486006,priority,5,183,22408
6486006,priority,8,315,22723
6486006,refusal,6,442,23306
6486006,knowledge,7,354,23891
6486006,knowledge,8,342,26098
6486006,refusal,7,229,26514
6486006,knowledge,4,334,27605
6486006,knowledge,9,299,27904
6486006,priority,6,314,28269
6486006,priority,7,300,28569
6486006,people,9,628,30109
6486006,people,2,871,30336
6486006,people,3,818,30782
6486006,people,5,523,31022
6486006,people,6,886,31286
6486007,knowledge,0,2113,6285
6486007,priority,0,919,6848
6486007,people,0,900,7095
6486007,priority,4,227,9030
6486007,refusal,1,903,12587
6486007,refusal,3,172,13249
6486007,refusal,0,927,14031
6486007,refusal,4,621,14343
6486007,people,5,301,14964
6486007,priority,1,282,15566
6486007,priority,2,518,17485
6486007,knowledge,5,428,19655
6486007,knowledge,6,402,20094
6486007,refusal,6,181,20319
6486007,priority,8,205,23218
6486007,knowledge,7,243,23599
6486007,refusal,2,278,24250
6486007,refusal,5,197,24462
6486007,refusal,7,213,25566
6486007,priority,3,335,25800
6486007,knowledge,8,565,26581
6486007,people,1,428,28442
6486007,people,3,587,29731
6486007,people,2,1127,30280
6486007,people,9,1351,31148
6486007,people,8,2393,33951
6486007,priority,7,560,34572
6486007,priority,6,574,34908
6486007,knowledge,4,503,36795
6486007,people,6,2926,38422
6486007,knowledge,1,832,38839
6486007,knowledge,2,1611,40137
6486007,knowledge,3,636,40729
6486007,refusal,8,267,41732
6486007,people,7,1139,42964
6486007,people,4,444,43408
6486007,priority,5,474,43728
6486007,priority,9,819,43955
6486007,knowledge,9,845,44360
6486008,people,0,297,1388
6486008,priority,0,658,2482
6486008,knowledge,0,3114,5946
6486008,people,1,571,8667
6486008,refusal,0,1537,8845
6486008,priority,2,1878,12370
6486008,refusal,4,677,13174
6486008,knowledge,1,366,15947
6486008,people,2,311,19411
6486008,refusal,1,2305,20186
6486008,priority,4,360,20595
6486008,people,3,547,21426
6486008,people,8,2598,23160
6486008,priority,1,865,25806
6486008,knowledge,9,411,26368
6486008,knowledge,7,438,27235
6486008,knowledge,3,300,31859
6486008,priority,3,588,32573
6486008,refusal,2,2070,35388
6486008,knowledge,6,638,36111
6486008,knowledge,5,269,36501
6486008,people,5,387,36901
6486008,refusal,6,951,40115
6486008,refusal,3,1571,40640
6486008,refusal,5,2140,40772
6486008,priority,5,140,42250
6486008,refusal,7,635,42793
6486008,priority,6,133,43484
6486008,knowledge,8,373,43979
6486008,people,9,413,44527
6486008,people,7,1004,45199
6486008,people,6,560,45400
6486008,knowledge,4,208,45713
6486008,priority,7,112,45881
6486008,priority,8,1218,46885
6486009,people,0,223,2535
6486009,knowledge,0,579,3736
6486009,priority,0,1316,4244
6486009,people,1,488,4859
6486009,refusal,0,842,6000
6486009,priority,1,149,6783
6486009,priority,2,506,7289
6486009,knowledge,1,444,8202
6486009,refusal,1,795,10284
6486009,refusal,4,292,10576
6486009,refusal,3,171,12204
6486009,people,2,328,13028
6486009,people,5,233,13261
6486009,people,7,286,13547
6486009,people,8,341,13888
6486009,priority,3,318,14624
6486009,priority,4,782,15159
6486009,knowledge,3,474,16464
6486009,refusal,2,200,18449
6486009,refusal,5,169,18618
6486009,refusal,6,167,18785
6486009,priority,5,250,20708
6486009,priority,7,196,20934
6486009,priority,8,413,21401
6486009,priority,9,243,21644
6486009,refusal,7,172,22029
6486009,people,6,375,22838
6486009,people,9,647,24380
6486009,people,3,379,24507
6486009,knowledge,4,585,25185
6486009,knowledge,2,1501,25686
6486009,knowledge,5,612,25950
6486009,refusal,8,119,26914
6486009,refusal,9,121,27035
6486009,priority,6,481,28355
6486009,knowledge,6,736,28710
6486009,knowledge,7,476,28961
6486009,knowledge,8,644,29235
6486009,knowledge,9,569,29495
6486009,people,4,1079,30234
6486010,people,0,203,89814
6486010,people,1,214,90264
6486010,priority,4,197,91204
6486010,people,2,461,91704
6486010,knowledge,1,216,92155
6486010,knowledge,2,191,92272
6486010,refusal,1,540,94149
6486010,refusal,3,125,95049
6486010,refusal,4,806,95969
6486010,refusal,0,478,96678
6486010,people,5,227,97242
6486010,people,7,420,98064
6486010,priority,1,202,98310
6486010,priority,2,104,98764
6486010,knowledge,7,60,98998
6486010,knowledge,5,214,99462
6486010,knowledge,3,571,99910
6486010,refusal,2,174,100315
6486010,people,8,293,101618
6486010,knowledge,6,418,102191
6486010,refusal,5,104,102359
6486010,priority,3,149,102946
6486010,people,3,1040,104134
6486011,people,0,179,88229
6486011,priority,0,355,89071
6486011,knowledge,0,2107,91421
6486011,people,1,496,92044
6486011,refusal,0,890,93199
6486011,priority,1,573,94962
6486011,priority,2,245,95207
6486011,priority,4,164,95371
6486011,knowledge,1,880,96784
6486011,knowledge,2,273,97149
6486011,refusal,1,203,97387
6486012,priority,0,217,1650
6486012,people,0,377,2044
6486012,knowledge,0,1381,3785
6486012,people,1,419,4554
6486012,priority,1,136,6087
6486012,refusal,4,159,7026
6486012,refusal,3,466,9444
6486012,refusal,1,511,9629
6486012,refusal,0,679,9943
6486012,people,5,176,10277
6486012,priority,4,197,10775
6486012,priority,8,163,12786
6486012,knowledge,7,163,13096
6486012,knowledge,8,123,13283
6486012,refusal,6,287,13720
6486012,knowledge,9,120,14406
6486012,knowledge,6,225,15040
6486012,refusal,2,69,15456
6486012,priority,3,1271,16198
6486012,refusal,5,453,16846
6486012,refusal,7,780,18372
6486012,knowledge,5,325,18805
6486012,priority,5,222,19741
6486012,priority,7,257,20230
6486012,priority,6,104,22246
6486012,priority,9,238,23599
6486012,priority,2,346,23825
6486012,people,9,1017,24536
6486012,people,2,773,26980
6486012,people,3,1281,29130
6486012,people,6,1683,30588
6486012,people,7,2716,33077
6486012,knowledge,1,613,33493
6486012,knowledge,2,649,33968
6486012,knowledge,3,711,34147
6486012,people,8,743,34716
6486012,knowledge,4,751,35426
6486012,refusal,8,87,35980
6486012,people,4,243,36330
6486013,people,0,1369,2530
6486013,priority,0,700,3570
6486013,knowledge,0,4116,8338
6486013,people,1,2356,10896
6486013,refusal,0,877,12377
6486013,priority,1,281,13822
6486013,priority,2,717,14539
6486013,refusal,4,1757,19226
6486013,refusal,1,2437,20009
6486013,knowledge,1,2076,23201
6486013,refusal,3,183,24240
6486013,people,2,897,25445
6486013,knowledge,2,637,26913
6486013,people,7,307,27278
6486013,priority,3,810,27557
6486013,priority,4,229,27719
6486013,priority,5,127,27846
6486013,refusal,2,603,28769
6486013,people,8,424,29268
6486013,people,5,695,29562
6486014,people,0,335,1164
6486014,priority,0,509,1976
6486014,knowledge,0,1317,3596
6486014,people,1,1143,4951
6486014,refusal,0,521,5721
6486014,priority,1,221,6912
6486014,priority,2,569,7481
6486014,priority,4,326,7807
6486014,knowledge,1,1106,9186
6486014,refusal,1,175,9564
6486014,refusal,4,540,10104
6486014,refusal,3,213,11124
6486014,people,2,282,11847
6486014,knowledge,2,673,12940
6486014,people,3,720,14249
6486014,knowledge,3,497,15529
6486014,refusal,6,192,16043
6486014,priority,5,532,18021
6486014,people,5,668,18490
6486014,refusal,5,204,20002
6486014,refusal,2,314,20412
6486014,priority,7,316,21227
6486014,refusal,7,149,22536
6486014,knowledge,8,698,23078
6486014,knowledge,6,658,24767
6486014,priority,6,471,25642
6486014,people,7,883,26461
6486014,people,6,622,26843
6486014,people,8,1134,27397
6486014,priority,8,235,27790
6486014,knowledge,9,1397,28771
6486014,knowledge,5,670,29349
6486014,knowledge,7,539,30821
6486014,priority,3,622,31150
6486014,refusal,8,286,32100
6486014,refusal,9,130,32325
6486014,people,9,1106,33061
6486014,knowledge,4,1068,34169
6486014,priority,9,194,34389
6486014,people,4,751,34869
6486015,priority,0,607,3451
6486015,people,0,2298,7444
6486015,knowledge,0,8118,264718
6486015,people,1,422,265336
6486015,priority,4,766,269445
6486015,refusal,0,4924,271922
6486015,people,8,185,274729
6486015,people,2,191,274936
6486015,knowledge,1,335,276503
6486015,refusal,1,1879,533846
6486015,knowledge,2,1736,540109
6486015,refusal,4,5517,540494
6486015,people,7,882,541726
6486017,priority,0,230,1719
6486017,knowledge,0,2751,5212
6486017,people,0,942,6364
6486017,people,1,795,7216
6486017,refusal,0,360,7801
6486017,priority,4,178,8685
6486018,priority,0,589,4038
6486018,people,1,526,6289
6486018,refusal,0,662,7227
6486018,priority,4,125,7956
6486018,priority,2,108,8064
6486018,priority,1,62,8126
6486018,refusal,4,555,10379
6486018,refusal,1,769,10544
6486018,refusal,3,135,12222
6486018,priority,5,238,15253
6486018,priority,3,167,15420
6486018,priority,8,163,15596
6486018,priority,9,238,15843
6486018,people,0,689,16208
6486018,people,7,229,265384
6486018,refusal,6,140,267090
6486018,refusal,5,1230,272446
6486018,refusal,2,407,273278
6486018,knowledge,7,262,274706
6486018,knowledge,9,454,276174
6486018,refusal,7,536,276607
6486018,priority,6,83,276769
6486018,priority,7,113,276882
6486018,refusal,9,155,277707
6486018,people,6,614,278283
6486018,knowledge,6,1507,281074
6486018,knowledge,0,1204,281165
6486018,knowledge,8,804,281382
6486018,people,2,1343,282897
6486018,people,3,409,283366
6486018,people,5,1151,284200
6486018,people,8,977,284512
6486018,people,9,1890,284872
6486018,knowledge,1,640,285194
6486018,knowledge,2,1113,285406
6486018,knowledge,5,731,285685
6486018,knowledge,4,624,286243
6486018,knowledge,3,666,286344
6486019,priority,0,795,3543
6486019,knowledge,0,1710,6408
6486019,people,1,451,7177
6486019,priority,1,386,9440
6486019,priority,2,180,9620
6486019,priority,4,102,9722
6486019,knowledge,1,228,10434
6486019,refusal,1,188,11079
6486019,people,2,796,14447
6486019,people,7,333,14780
6486019,people,3,267,16564
6486019,knowledge,3,168,16864
6486019,knowledge,6,330,17488
6486019,refusal,2,383,18603
6486019,priority,3,171,19586
6486019,knowledge,7,86,19878
6486019,knowledge,9,294,20968
6486019,priority,5,136,21283
6486019,priority,8,102,21385
6486019,priority,9,140,21525
6486019,people,8,273,21638
6486019,refusal,6,362,22768
6486019,refusal,3,1339,23914
6486019,refusal,5,673,24529
6486019,refusal,0,1241,25279
6486019,refusal,7,481,26516
6486019,knowledge,5,411,2178043
6486019,knowledge,8,355,2178342
6486019,knowledge,4,231,2178713
6486019,priority,6,203,2179460
6486019,priority,7,138,2179598
6486019,people,5,284,2181335
6486019,people,0,1399,2181866
6486019,knowledge,2,491,2182086
6486019,refusal,4,1423,2182467
6486019,people,9,599,2183917
6486019,people,6,1844,2184133
6486020,people,0,302,1688
6486020,knowledge,0,2759,6544
6486020,people,1,379,8224
6486020,refusal,0,762,9264
6486020,priority,1,153,9959
6486020,priority,2,315,10274
6486020,knowledge,1,332,11371
6486020,refusal,3,288,13873
6486020,knowledge,7,339,16479
6486020,refusal,2,136,16993
6486020,refusal,4,417,17240
6486020,knowledge,3,508,19368
6486020,knowledge,2,1137,20322
6486020,knowledge,5,593,20625
6486020,priority,3,468,20904
6486020,priority,4,341,21164
6486020,priority,0,961,21228
6486020,priority,5,514,21644
6486020,refusal,1,934,22042
6486020,refusal,5,358,24491
6486020,refusal,6,213,25026
6486020,refusal,7,191,25482
6486020,people,6,255,26450
6486020,knowledge,6,318,26809
6486020,priority,7,421,27244
6486020,knowledge,9,254,27911
6486020,people,7,1522,28946
6486020,people,3,706,29192
6486020,knowledge,4,226,29436
6486020,priority,9,310,29920
6486020,priority,6,246,30166
6486020,people,5,424,30394
6486020,people,2,596,30575
6486020,people,9,958,30870
6486020,knowledge,8,253,31144
6486020,people,8,1017,31902
6486021,people,0,481,1686
6486021,priority,0,1215,3698
6486021,knowledge,0,2050,6286
6486022,refusal,0,218,5250
6486022,priority,0,688,6920
6486022,priority,4,222,7150
6486022,knowledge,0,1329,9951
6486022,people,0,1071,10958
6486022,priority,1,129,13024
6486022,refusal,3,114,13776
6486022,refusal,1,600,14061
6486022,refusal,4,757,14495
6486022,people,5,244,14914
6486022,priority,5,140,15078
6486022,refusal,6,279,20156
6486022,refusal,5,347,20348
